EVTNAME12210;El Viejo y El Mar;;;;;;;;;x
EVTNAME12220;Todo el Té en $COUNTRY$;;;;;;;;;x
EVTNAME12230;Radio $PROVINCENAME$;;;;;;;;;x
EVTNAME12240;En La Celda De Los Borrachos;;;;;;;;;x
EVTNAME12250;KA-BOOOM!;;;;;;;;;x
EVTNAME12260;Muebles Elegantes;;;;;;;;;x
EVTNAME12270;Cambio De Las Modas;;;;;;;;;x
EVTNAME12280;Moho De La Ropa;;;;;;;;;x
EVTNAME130;La Indigencia Y La Pobreza;;;;;;;;;x
EVTNAME13000;El viento de la Occidentalización;;;;;;;;;x
EVTNAME13010;Occidental Enfoques;;;;;;;;;x
EVTNAME13015;Graves Insultos!;;;;;;;;;x
EVTNAME13016;Los Contrabandistas Vender Opio;;;;;;;;;x
EVTNAME13020;Los Marineros Naufragados;;;;;;;;;x
EVTNAME13021;Los misioneros Ejecutado en $FROMCOUNTRY$;;;;;;;;;x
EVTNAME13030;Extranjeros Contrabandistas;;;;;;;;;x
EVTNAME13031;Graves Insultos!;;;;;;;;;x
EVTNAME13040;El Comercio Extranjero Post?;;;;;;;;;x
EVTNAME13050;Opio Hábito;;;;;;;;;x
EVTNAME13051;Los Contrabandistas De Esquivar Las Restricciones Al Comercio;;;;;;;;;x
EVTNAME13055;Uso del Opio se Extiende;;;;;;;;;x
EVTNAME13060;Uso del Opio se extiende;;;;;;;;;x
EVTNAME13065;El Gobernador Envía una Carta;;;;;;;;;x
EVTNAME13070;Refranes de Los holandeses;;;;;;;;;x
EVTNAME13080;Perder La Cara;;;;;;;;;x
EVTNAME13090;Microscopio Importados;;;;;;;;;x
EVTNAME13100;En contra de los extranjeros revuelta;;;;;;;;;x
EVTNAME13110;Una Educación Occidental?;;;;;;;;;x
EVTNAME13120;El Rey y yo;;;;;;;;;x
EVTNAME13130;Europea De La Misión Militar;;;;;;;;;x
EVTNAME13140;La Inteligencia Militar Se Propaga;;;;;;;;;x
EVTNAME13150;Los Europeos Acosado;;;;;;;;;x
EVTNAME13160;¿Qué vamos a hacer con el marinero borracho?;;;;;;;;;x
EVTNAME1316081;El Kowloon Incidente;;;;;;;;;x
EVTNAME1316082;El Tratado Desigual;;;;;;;;;x
EVTNAME1316083;$FROMCOUNTRY$ Acuerda;;;;;;;;;x
EVTNAME1316084;$FROMCOUNTRY$ ha Negado!;;;;;;;;;x
EVTNAME1316085;El Tratado de Shimonoseki;;;;;;;;;x
EVTNAME1316086;$FROMCOUNTRY$ Acuerda;;;;;;;;;x
EVTNAME1316176;$COUNTRY_ADJ$ Enviado Expulsado;;;;;;;;;x
EVTNAME1316180;Imperio de la Gran Qing;;;;;;;;;x
EVTNAME1316181;La Flecha Incidente;;;;;;;;;x
EVTNAME13170;$FROMCOUNTRY$ ejecuta marinero!;;;;;;;;;x
EVTNAME131709;El Kowloon Incidente;;;;;;;;;x
EVTNAME131710;El Tratado Desigual;;;;;;;;;x
EVTNAME131711;La Convención De Simla;;;;;;;;;x
EVTNAME131713;$FROMCOUNTRY$ Ha Acordado;;;;;;;;;x
EVTNAME131714;$FROMCOUNTRY$ Ha Negado;;;;;;;;;x
EVTNAME131715;El Nuevo Ejército;;;;;;;;;x
EVTNAME131720;La propagación de la Influencia de Anhui;;;;;;;;;x
EVTNAME131721;La propagación de la Influencia de Guangdong;;;;;;;;;x
EVTNAME131722;La propagación de la Influencia de Guangxi;;;;;;;;;x
EVTNAME131723;La propagación de la Influencia de Hunan;;;;;;;;;x
EVTNAME131724;Propagación de Fengtian Influencia;;;;;;;;;x
EVTNAME131725;La propagación de la Influencia Ma;;;;;;;;;x
EVTNAME131726;La propagación de la Influencia de Yunnan;;;;;;;;;x
EVTNAME131727;La propagación de la Influencia de la provincia de Shanxi;;;;;;;;;x
EVTNAME131728;La propagación de la Influencia de Sichuan;;;;;;;;;x
EVTNAME131729;La propagación de la Influencia de Xinjiang;;;;;;;;;x
EVTNAME131730;El Señor De La Guerra Era;;;;;;;;;x
EVTNAME131735;La Lucha por la China;;;;;;;;;x
EVTNAME131736;El Guominjun Camarilla;;;;;;;;;x
EVTNAME131740;Líder del Kuomintang;;;;;;;;;x
EVTNAME131741;$FROMCOUNTRY$ se Une a la del Kuomintang;;;;;;;;;x
EVTNAME131742;La Guerra de la Reunificación;;;;;;;;;x
EVTNAME131743;La guerra con $FROMCOUNTRY$!;;;;;;;;;x
EVTNAME131745;Chino De La Reunificación;;;;;;;;;x
EVTNAME131746;La Isla de Formosa;;;;;;;;;x
EVTNAME13180;$FROMCOUNTRY$ subvenciones de la extraterritorialidad;;;;;;;;;x
EVTNAME13185;Una Invitación Llega;;;;;;;;;x
EVTNAME13186;$FROMCOUNTRY_ADJ$ Influencia;;;;;;;;;x
EVTNAME13190;La Reforma Militar;;;;;;;;;x
EVTNAME13200;Nuestra Voz del Maestro;;;;;;;;;x
EVTNAME13201;Misión diplomática en virtud del estado de sitio!;;;;;;;;;x
EVTNAME13202;$FROMCOUNTRY_ADJ$ Relaciones;;;;;;;;;x
EVTNAME13210;Rescripto en la Educación;;;;;;;;;x
EVTNAME13220;Legación Trimestre;;;;;;;;;x
EVTNAME13230;El Embajador Asesinado;;;;;;;;;x
EVTNAME13240;Un Barco en nuestras Costas;;;;;;;;;x
EVTNAME13250;$FROMCOUNTRY$ de Libre Comercio!;;;;;;;;;x
EVTNAME13260;$FROMCOUNTRY$ Demandas de Acceso Comercial!;;;;;;;;;x
EVTNAME13270;El $COUNTRY_ADJ$ Guerra del Opio;;;;;;;;;x
EVTNAME13280;Los Aristócratas Enojado;;;;;;;;;x
EVTNAME13290;100 Días de la Reforma;;;;;;;;;x
EVTNAME13300;Barcos en el Azul;;;;;;;;;x
EVTNAME13305;Los extranjeros en $PROVINCENAME$;;;;;;;;;x
EVTNAME13310;Estación Misionera;;;;;;;;;x
EVTNAME13320;Escuela Extranjera;;;;;;;;;x
EVTNAME13330;El Desarrollo Del Comercio;;;;;;;;;x
EVTNAME13340;Estación Carbonera;;;;;;;;;x
EVTNAME13350;Un Elefante para los estados unidos?;;;;;;;;;x
EVTNAME13352;Cabaña-dos-tres-cuatro!;;;;;;;;;x
EVTNAME13355;Incendio del Palacio de Verano;;;;;;;;;x
EVTNAME13356;Boxer Atrocidades!;;;;;;;;;x
EVTNAME13357;La Doctrina de caducidad;;;;;;;;;x
EVTNAME13358;La Doctrina de caducidad;;;;;;;;;x
EVTNAME13360;Misión Diplomática;;;;;;;;;x
EVTNAME13365;Boxeadores De Ocupar El Extranjero A Cabo Tierras;;;;;;;;;x
EVTNAME13370;Los Boxeadores Victorioso!;;;;;;;;;x
EVTNAME13400;Sentarse con los Europeos;;;;;;;;;x
EVTNAME13410;Un Telescopio;;;;;;;;;x
EVTNAME13420;Warburg de la Tintura;;;;;;;;;x
EVTNAME140;Guerra De Pandillas;;;;;;;;;x
EVTNAME14000;$COUNTRY_ADJ$ de la Política Comercial;;;;;;;;;x
EVTNAME140001;Un Inconveniente Predicador;;;;;;;;;x
EVTNAME140001_sub;Problemas desde el Púlpito de $STATENAME$;;;;;;;;;x
EVTNAME14000_sub;Un Acalorado Debate en $STATE$;;;;;;;;;x
EVTNAME14010;El Futuro de la Economía;;;;;;;;;x
EVTNAME140101;Un Héroe De La Guerra De Habla;;;;;;;;;x
EVTNAME140101_sub;Ruido de sables en $STATENAME$;;;;;;;;;x
EVTNAME14010_sub;La política económica de debate en $STATE$;;;;;;;;;x
EVTNAME14020;Los Dioses, Las Armas Y Los Hombres;;;;;;;;;x
EVTNAME140201;Problemas en la Taberna;;;;;;;;;x
EVTNAME140201_sub;Barfight Convertido Sangrienta;;;;;;;;;x
EVTNAME14020_sub;La política religiosa de debate en $STATE$;;;;;;;;;x
EVTNAME14030;Los Ciudadanos Y De La Res Publica;;;;;;;;;x
EVTNAME140301;El Cuartel del Infierno;;;;;;;;;x
EVTNAME140301_sub;Miserables Condiciones para que nuestros Soldados;;;;;;;;;x
EVTNAME14030_sub;La Política de la ciudadanía a Debate en $STATE$;;;;;;;;;x
EVTNAME14040;El Amor Y La Guerra;;;;;;;;;x
EVTNAME140401;El Cierre De La Mina;;;;;;;;;x
EVTNAME140401_sub;Trabajadores de la Petición al Gobierno;;;;;;;;;x
EVTNAME14040_sub;La Política de la guerra de Debate en las Elecciones municipales;;;;;;;;;x
EVTNAME14050;Las Importaciones, Las Exportaciones Y Las Tarifas;;;;;;;;;x
EVTNAME140501;Manos Fuera De La Profesora;;;;;;;;;x
EVTNAME140501_sub;Laissez-faire Sentimientos;;;;;;;;;x
EVTNAME14050_sub;Políticas tarifarias Debatido en $STATE$;;;;;;;;;x
EVTNAME14060;De Importación y exportación;;;;;;;;;x
EVTNAME140601;Miserable Artesanos;;;;;;;;;x
EVTNAME140601_sub;Los trabajadores en Ay;;;;;;;;;x
EVTNAME14060_sub;$STATE$ debates de Política Comercial;;;;;;;;;x
EVTNAME14070;Los Monopolios Y Privilegios;;;;;;;;;x
EVTNAME140701;El mal en el Altar;;;;;;;;;x
EVTNAME140701_sub;Hay Algo Podrido en el Coro;;;;;;;;;x
EVTNAME14070_sub;Economía de debate en $STATE$!;;;;;;;;;x
EVTNAME14080;La Cuota De Producción;;;;;;;;;x
EVTNAME140801;Las tensiones en el Cementerio;;;;;;;;;x
EVTNAME140801_sub;Los Cadáveres De Los Recursos;;;;;;;;;x
EVTNAME14080_sub;El Capitalismo de estado debatiendo en $STATE$;;;;;;;;;x
EVTNAME14090;Local o Estado de la Economía;;;;;;;;;x
EVTNAME140901;Las tabletas en el palacio de justicia;;;;;;;;;x
EVTNAME140901_sub;Grabados Causando Desvaríos;;;;;;;;;x
EVTNAME14090_sub;El regionalismo y el Intervencionismo debate;;;;;;;;;x
EVTNAME14100;Quién Produce Qué, y Dónde?;;;;;;;;;x
EVTNAME141001;Callejón De La Brutalidad;;;;;;;;;x
EVTNAME141001_sub;Las Minorías Bajo El Ataque;;;;;;;;;x
EVTNAME14100_sub;Los planes, las Economías Y las Libertades debate;;;;;;;;;x
EVTNAME14110;Justo, Religioso De La Furia;;;;;;;;;x
EVTNAME141101;Un Lugar para Llamar a Casa;;;;;;;;;x
EVTNAME141101_sub;Mis Cuatro Paredes y de Nadie Más;;;;;;;;;x
EVTNAME14110_sub;La Política Religiosa Debate;;;;;;;;;x
EVTNAME14120;La Secularización Y Religión;;;;;;;;;x
EVTNAME141201;Cada Hombre tiene Derecho;;;;;;;;;x
EVTNAME141201_sub;El Voto De Minorías;;;;;;;;;x
EVTNAME14120_sub;La política religiosa de debate en las elecciones municipales;;;;;;;;;x
EVTNAME14130;Las Conversiones Y La Religión;;;;;;;;;x
EVTNAME141301;Las Mercancías Extranjeras;;;;;;;;;x
EVTNAME141301_sub;Hecho en Donde?;;;;;;;;;x
EVTNAME14130_sub;La política religiosa en $STATE$;;;;;;;;;x
EVTNAME14140;Un Lugar Santo;;;;;;;;;x
EVTNAME141401;Un Mercado Abierto - Comercial Del Bloque Ambición;;;;;;;;;x
EVTNAME141401_sub;Las fábricas de Empuje para el Libre Comercio;;;;;;;;;x
EVTNAME14140_sub;La Política Religiosa Del Estado Y De Patrocinio;;;;;;;;;x
EVTNAME14150;La Inmigración Y El Empleo;;;;;;;;;x
EVTNAME141503;Candidato para la Presidencia del Bloque Comercial;;;;;;;;;x
EVTNAME14150_sub;Debate sobre la inmigración en las Elecciones Locales;;;;;;;;;x
EVTNAME141550;La UE Zona de Libre Comercio Propuesta;;;;;;;;;x
EVTNAME14160;Los Problemas De Inmigración;;;;;;;;;x
EVTNAME141601;El Comercio Del Bloque De La Presidencia De La;;;;;;;;;x
EVTNAME14160_sub;Residencial las Políticas de debate en las elecciones locales;;;;;;;;;x
EVTNAME14170;De Votación Y Los Nuevos Ciudadanos;;;;;;;;;x
EVTNAME14170_sub;El Debate sobre la Ciudadanía y la Residencia;;;;;;;;;x
EVTNAME14180;La Guerra Y La Paz;;;;;;;;;x
EVTNAME14180_sub;El militarismo de Debate en la Campaña Electoral;;;;;;;;;x
EVTNAME14190;Un Soldado del Estómago;;;;;;;;;x
EVTNAME14190_sub;Militar y de Defensa de Debate en las Elecciones Locales;;;;;;;;;x
EVTNAME14200;Demasiado Obsoleto para la Guerra?;;;;;;;;;x
EVTNAME14200_sub;El Gasto militar de Debate en $STATE$;;;;;;;;;x
EVTNAME14210;Pacifista Contra Sobretensiones;;;;;;;;;x
EVTNAME14210_sub;Todo lo Que estamos Diciendo es " Dar una Oportunidad a la Paz!';;;;;;;;;x
EVTNAME142501;El Derecho a la Libertad;;;;;;;;;x
EVTNAME142501_sub;La esclavitud de Debate en $STATENAME$;;;;;;;;;x
EVTNAME142601;Un Paso Demasiado Lejos;;;;;;;;;x
EVTNAME142601_sub;La Esclavitud Debate Vuelve Violento!;;;;;;;;;x
EVTNAME14500;Amarga Lluvia;;;;;;;;;x
EVTNAME14510;Privilegios Comerciales Cuestionado;;;;;;;;;x
EVTNAME14520;La Incorporación De Una Nueva Fábrica;;;;;;;;;x
EVTNAME14530;Colonial Crisis;;;;;;;;;x
EVTNAME14540;Fauna Exótica!;;;;;;;;;x
EVTNAME14550;Exposición Colonial;;;;;;;;;x
EVTNAME14560;Colonial De La Política De Educación;;;;;;;;;x
EVTNAME14570;Colonial Descontento;;;;;;;;;x
EVTNAME14580;Santo Sitio Perturbado;;;;;;;;;x
EVTNAME14590;Desleal Regimiento;;;;;;;;;x
EVTNAME14600;Ola de Descontento Colonial;;;;;;;;;x
EVTNAME14610;Las Tensiones Se Disipan;;;;;;;;;x
EVTNAME14620;La Violencia Civil;;;;;;;;;x
EVTNAME14630;Colonial Mala Gestión;;;;;;;;;x
EVTNAME14640;Colonial Perturbación;;;;;;;;;x
EVTNAME14650;Gran Juego De Caza;;;;;;;;;x
EVTNAME14660;Heia Safari!;;;;;;;;;x
EVTNAME14670;El Corazón de las Tinieblas;;;;;;;;;x
EVTNAME14680;Los hombres de Las Colonias!;;;;;;;;;x
EVTNAME14690;Gurkhas, Askaris Y Tirailleurs;;;;;;;;;x
EVTNAME14700;Un Cargamento de Plátanos;;;;;;;;;x
EVTNAME14710;La guerra es una Raqueta;;;;;;;;;x
EVTNAME14720;Colonial Cansancio;;;;;;;;;x
EVTNAME14730;Anti-Colonial De La Liga;;;;;;;;;x
EVTNAME14740;Modelo De Colonia;;;;;;;;;x
EVTNAME14750;Política Colonial De Debate;;;;;;;;;x
EVTNAME14760;Colonial Corrupción;;;;;;;;;x
EVTNAME14770;$CAPITAL$, Usted es Una Señora;;;;;;;;;x
EVTNAME14780;Colonial Enfermedades;;;;;;;;;x
EVTNAME14790;Colonial Progreso;;;;;;;;;x
EVTNAME14800;La Arqueología Colonial;;;;;;;;;x
EVTNAME14810;Los Nativos están Inquietos;;;;;;;;;x
EVTNAME150;Religiosa Vigilantes;;;;;;;;;x
EVTNAME152009872;$COUNTRY_ADJ$ de Golpe de estado?;;;;;;;;;x
EVTNAME152009873;El $COUNTRY_ADJ$ Golpe de estado Militar;;;;;;;;;x
EVTNAME15600;Imprimir dinero;;;;;;;;;x
EVTNAME15601;Restringir el Tema de Crédito;;;;;;;;;x
EVTNAME15602;Perdido posición como titular de los mundos principales instituciones financieras;;;;;;;;;x
EVTNAME160;Guerra contra las Drogas;;;;;;;;;x
EVTNAME16000;Una Casa Dividida;;;;;;;;;x
EVTNAME160001;La Rebelión De Taiping;;;;;;;;;x
EVTNAME1600010;La Rebelión De Taiping;;;;;;;;;x
EVTNAME160002;Rebelión De Taiping Derrotado;;;;;;;;;x
EVTNAME160003;Tregua Con el Reino de los cielos;;;;;;;;;x
EVTNAME160004;Tregua Con los Manchúes;;;;;;;;;x
EVTNAME160006;La Guerra Contra Los Taiping;;;;;;;;;x
EVTNAME160008;Los Taiping Son Victoriosos!;;;;;;;;;x
EVTNAME160009;El Reino De Los Cielos;;;;;;;;;x
EVTNAME16001;La Esclavitud Debate;;;;;;;;;x
EVTNAME160011;La Escasez De Mujeres;;;;;;;;;x
EVTNAME160012;Taiping Misioneros en $STATENAME$;;;;;;;;;x
EVTNAME160013;Anti-Manchú Sentimiento;;;;;;;;;x
EVTNAME160016;Yang Xiuqing;;;;;;;;;x
EVTNAME160017;Pro-Cristiana Disturbios en $STATENAME$!;;;;;;;;;x
EVTNAME16002;Fort Sumter De Disparos!;;;;;;;;;x
EVTNAME160020;Los Taiping Secta Se Propaga!;;;;;;;;;x
EVTNAME160025;La Muerte de Hong Xiuquan;;;;;;;;;x
EVTNAME160026;Retiro a Formosa;;;;;;;;;x
EVTNAME16010;John Brown Último Raid;;;;;;;;;x
EVTNAME16020;Dred Scott versus Sandford;;;;;;;;;x
EVTNAME16030;Una Belleza Sureña;;;;;;;;;x
EVTNAME16040;El Sur De Manorialism;;;;;;;;;x
EVTNAME16050;Ojalá Que Yo Estaba En Dixie;;;;;;;;;x
EVTNAME160502;Anti-Manchú sentimiento;;;;;;;;;x
EVTNAME16050214;Retiro a Taiwán;;;;;;;;;x
EVTNAME16050215;La victoria sobre el Kuomintang;;;;;;;;;x
EVTNAME16060;Yankee Doodle;;;;;;;;;x
EVTNAME16070;Tragafuegos;;;;;;;;;x
EVTNAME16080;Siga Las Bebiendo' Calabaza;;;;;;;;;x
EVTNAME16090;Los caballeros del Círculo de Oro;;;;;;;;;x
EVTNAME16100;Sociedad Americana Contra La Esclavitud;;;;;;;;;x
EVTNAME16110;Mercado De Esclavos;;;;;;;;;x
EVTNAME16120;Abolicionista Folletos;;;;;;;;;x
EVTNAME16130;Esclavo Fugitivo;;;;;;;;;x
EVTNAME16140;En El Ferrocarril Subterráneo;;;;;;;;;x
EVTNAME16150;Víboras;;;;;;;;;x
EVTNAME16160;El Libertador;;;;;;;;;x
EVTNAME16170;El Esclavo De Energía;;;;;;;;;x
EVTNAME16180;Staters Gratis;;;;;;;;;x
EVTNAME16190;Frontera Rufianes;;;;;;;;;x
EVTNAME16200;Sangrado $STATENAME$;;;;;;;;;x
EVTNAME16210;El $PROVINCENAME$ Guerra;;;;;;;;;x
EVTNAME16220;$STATENAME$ Emigrante Ayuda Co.;;;;;;;;;x
EVTNAME16230;Quantrill la que los Asaltantes de la Huelga!;;;;;;;;;x
EVTNAME16240;Pottawatomie Rifles De Huelga!;;;;;;;;;x
EVTNAME16250;Los Secesionistas Sentimientos!;;;;;;;;;x
EVTNAME16300;Uncle Tom's Cabin;;;;;;;;;x
EVTNAME16310;La Decisión De La Amistad;;;;;;;;;x
EVTNAME16400;$FROMCOUNTRY$ se Aplica Para la Estadidad!;;;;;;;;;x
EVTNAME16401;$FROMCOUNTRY$ se Aplica Para la Estadidad!;;;;;;;;;x
EVTNAME16410;Romper La Anaconda.;;;;;;;;;x
EVTNAME16415;Surgimiento del ku klux klan;;;;;;;;;x
EVTNAME16420;Las Guerras De Los Sioux;;;;;;;;;x
EVTNAME16430;Final de las Guerras de los Sioux;;;;;;;;;x
EVTNAME16440;El Apache Guerras;;;;;;;;;x
EVTNAME16450;La Aprehensión De Geronimo;;;;;;;;;x
EVTNAME164504;Hong Xiuquan;;;;;;;;;x
EVTNAME16451;Atacando las guarniciones;;;;;;;;;x
EVTNAME164599;La Revolución De Xinhai;;;;;;;;;x
EVTNAME164600;El Tongmenghui;;;;;;;;;x
EVTNAME164601;Levantamiento revolucionario en $STATENAME$;;;;;;;;;x
EVTNAME164602;Boxeadores en $STATENAME$;;;;;;;;;x
EVTNAME16500;Segunda Convención Constitucional;;;;;;;;;x
EVTNAME16501;La insatisfacción en el Norte;;;;;;;;;x
EVTNAME16510;Los Estados Libres de América;;;;;;;;;x
EVTNAME16511;Fort Mifflin Dispararon!;;;;;;;;;x
EVTNAME16515;La Unión Desgarrado;;;;;;;;;x
EVTNAME170;La liberalización de la droga;;;;;;;;;x
EVTNAME17000;Sufragista Movimientos;;;;;;;;;x
EVTNAME17010;De las mujeres a los Parlamentos;;;;;;;;;x
EVTNAME17020;Mundo Anti-Convención Sobre La Esclavitud;;;;;;;;;x
EVTNAME17030;Las Mujeres Que Trabajan;;;;;;;;;x
EVTNAME17040;Pensé Que El Mayor Era Una Señora Sufragista;;;;;;;;;x
EVTNAME17050;El Barro De Marzo;;;;;;;;;x
EVTNAME17060;Slim Picketings;;;;;;;;;x
EVTNAME17070;Sufragistas Y Suffragists;;;;;;;;;x
EVTNAME17080;Campaña para la Mujer Casada de la Ley de Propiedad;;;;;;;;;x
EVTNAME17090;Folleto De La Campaña;;;;;;;;;x
EVTNAME17100;La educación para las Mujeres;;;;;;;;;x
EVTNAME17110;El Segundo Sexo;;;;;;;;;x
EVTNAME17120;Letra De La Campaña;;;;;;;;;x
EVTNAME17130;Lawless Sufragistas;;;;;;;;;x
EVTNAME17140;Sufragista Huelga De Hambre!;;;;;;;;;x
EVTNAME17150;El gato y el Ratón Ley;;;;;;;;;x
EVTNAME17160;Círculo De Estudio;;;;;;;;;x
EVTNAME17170;Internacional de la Mujer Sufragio;;;;;;;;;x
EVTNAME17500;Los Sindicatos;;;;;;;;;x
EVTNAME17510;La Demostración Se Volvió Agria;;;;;;;;;x
EVTNAME17520;Sabotaje;;;;;;;;;x
EVTNAME17530;Sangrienta Huelga!;;;;;;;;;x
EVTNAME17540;La Simpatía De La Huelga!;;;;;;;;;x
EVTNAME17550;El $COUNTRY_ADJ$ Estrella Roja;;;;;;;;;x
EVTNAME17560;Puede Desfile Del Día De La;;;;;;;;;x
EVTNAME17570;Adelante!;;;;;;;;;x
EVTNAME17580;Destrucción De Los Sindicatos;;;;;;;;;x
EVTNAME17590;Bloqueo!;;;;;;;;;x
EVTNAME17600;Las Banderas Negras;;;;;;;;;x
EVTNAME17610;La Hermandad Musulmana;;;;;;;;;x
EVTNAME17620;Sopa religiosa cocinas;;;;;;;;;x
EVTNAME17630;El de Marzo de en $CAPITAL$;;;;;;;;;x
EVTNAME17640;$COUNTRY_ADJ$ Cuerpo Libre;;;;;;;;;x
EVTNAME17650;Religiosa Periódico;;;;;;;;;x
EVTNAME17660;El Dogma de la Violencia;;;;;;;;;x
EVTNAME17670;Contra Las Minorías Agitación;;;;;;;;;x
EVTNAME17680;Los Islamistas De Marzo;;;;;;;;;x
EVTNAME17690;Beer Hall Putsch;;;;;;;;;x
EVTNAME17700;De Derecha Sindicatos;;;;;;;;;x
EVTNAME17710;La Propaganda Comunista;;;;;;;;;x
EVTNAME17715;El Hombre Común;;;;;;;;;x
EVTNAME17720;Comunista Riot;;;;;;;;;x
EVTNAME17730;Los comunistas en $PROVINCENAME$;;;;;;;;;x
EVTNAME180;Gin Corredores Y La Luz De La Luna;;;;;;;;;x
EVTNAME18000;Parlamentaria De La Realineación De La;;;;;;;;;x
EVTNAME18010;Freeminded De La Oposición;;;;;;;;;x
EVTNAME18020;Cámara alta Debate sobre la Reforma de la constitución;;;;;;;;;x
EVTNAME18030;Una Reunión en las Reuniones;;;;;;;;;x
EVTNAME18040;Susto Rojo;;;;;;;;;x
EVTNAME18050;Las Preocupaciones Más Acuciantes;;;;;;;;;x
EVTNAME18060;Acción y Reacción;;;;;;;;;x
EVTNAME18070;Tradicionalista Mover;;;;;;;;;x
EVTNAME18080;Esclavitud Asalariada;;;;;;;;;x
EVTNAME18090;Liberal Caucus de Llamadas para la Reforma de la;;;;;;;;;x
EVTNAME18100;Casa de la Comisión de Salud e Higiene;;;;;;;;;x
EVTNAME18110;Temporal De La Mayoría De La Cámara;;;;;;;;;x
EVTNAME18120;Conservador de giro en La parte Superior de la Casa;;;;;;;;;x
EVTNAME18130;Rojo Vientos;;;;;;;;;x
EVTNAME18140;El Extremo Derecho De Afirmar El Poder;;;;;;;;;x
EVTNAME18150;La Votación De La Reforma;;;;;;;;;x
EVTNAME18160;Discurso en el Parlamento;;;;;;;;;x
EVTNAME18170;Socialista Demagogo;;;;;;;;;x
EVTNAME18180;Discurso al Parlamento;;;;;;;;;x
EVTNAME18190;Populista Altavoz;;;;;;;;;x
EVTNAME18200;Parlamentaria De La Agitación;;;;;;;;;x
EVTNAME18210;El Derecho a Voto;;;;;;;;;x
EVTNAME18215;La Lealtad Al Partido?;;;;;;;;;x
EVTNAME18220;El Derecho a la Información;;;;;;;;;x
EVTNAME18225;El Derecho a Reunir;;;;;;;;;x
EVTNAME18230;Los derechos de la Oposición;;;;;;;;;x
EVTNAME185;$COUNTRY_ADJ$ Prohibición?;;;;;;;;;x
EVTNAME18500;La Policía Desfile;;;;;;;;;x
EVTNAME18501;El $COUNTRY_ADJ$ Manera;;;;;;;;;x
EVTNAME18505;$COUNTRY_ADJ$ Ingenio;;;;;;;;;x
EVTNAME18507;El Precio de la Libertad;;;;;;;;;x
EVTNAME18510;Desfile Militar;;;;;;;;;x
EVTNAME18515;Enviar a las Tropas;;;;;;;;;x
EVTNAME18520;Sangre y Rosas;;;;;;;;;x
EVTNAME18521;La hermandad del Hombre;;;;;;;;;x
EVTNAME18525;La Libertad Brilla;;;;;;;;;x
EVTNAME18530;La Libertad Brilla;;;;;;;;;x
EVTNAME18535;En adelante para Mañana;;;;;;;;;x
EVTNAME18540;La Libertad Prevalece;;;;;;;;;x
EVTNAME18550;La libertad no es Gratis;;;;;;;;;x
EVTNAME18551;Abrazando La Occidentalización;;;;;;;;;x
EVTNAME18555;Choque de Ideales;;;;;;;;;x
EVTNAME18556;Nuevas Ideas;;;;;;;;;x
EVTNAME18560;La Igualdad De Oportunidades;;;;;;;;;x
EVTNAME18561;Celebración en $CAPITAL$;;;;;;;;;x
EVTNAME18562;La Lucha En Contra Del Progreso;;;;;;;;;x
EVTNAME18565;Un Retorno a la Influencia Occidental?;;;;;;;;;x
EVTNAME18570;El trabajo y el Progreso;;;;;;;;;x
EVTNAME18571;Rechazando el Oeste?;;;;;;;;;x
EVTNAME18580;El Pan Y La Paz;;;;;;;;;x
EVTNAME186;$COUNTRY_ADJ$ Libertinos;;;;;;;;;x
EVTNAME190;El Cannabis partidos políticos;;;;;;;;;x
EVTNAME19000;Gran Poder De Contención;;;;;;;;;x
EVTNAME19005;Las tensiones en $FROMCOUNTRY$;;;;;;;;;x
EVTNAME19010;Un Lugar En El Sol;;;;;;;;;x
EVTNAME19020;$PROVINCENAME$ Expedición Botánica?;;;;;;;;;x
EVTNAME19022;$FROMPROVINCE$ Expedición Botánica?;;;;;;;;;x
EVTNAME19023;Expedición Botánica Cadena;;;;;;;;;x
EVTNAME19024;Casa de Debate en la Botánica;;;;;;;;;x
EVTNAME19025;Expedición Botánica Informa;;;;;;;;;x
EVTNAME19026;Comido por Caníbales?;;;;;;;;;x
EVTNAME19027;$COUNTRY_ADJ$ Emperatriz;;;;;;;;;x
EVTNAME19028;Expedición Botánica Devuelve;;;;;;;;;x
EVTNAME19029;La Expedición Regresa;;;;;;;;;x
EVTNAME19030;La "Cuestión Oriental";;;;;;;;;x
EVTNAME19031;Protectorado Denegado!;;;;;;;;;x
EVTNAME19032;Se Niegan!;;;;;;;;;x
EVTNAME19033;Aceptan!;;;;;;;;;x
EVTNAME19040;La Excavación De Los Derechos Solicitados;;;;;;;;;x
EVTNAME19041;Egipto Concede Permiso De Excavación;;;;;;;;;x
EVTNAME19042;Egipto Se Niega Permiso De Excavación;;;;;;;;;x
EVTNAME19043;Soborno De Funcionarios;;;;;;;;;x
EVTNAME19044;Tumba Egipcia Descubierto!;;;;;;;;;x
EVTNAME19045;La maldición de Los Faraones!;;;;;;;;;x
EVTNAME19046;La Tumba de tutankamón;;;;;;;;;x
EVTNAME19047;La Momia Encontrada;;;;;;;;;x
EVTNAME19200;El Telegrama De Ems;;;;;;;;;x
EVTNAME19300;La Libertad Iluminando El Mundo;;;;;;;;;x
EVTNAME19310;El Mandato del Cielo;;;;;;;;;x
EVTNAME19320;El Imperio del Sol;;;;;;;;;x
